ds,MSFT_real,MSFT_forecast,AAPL_real,AAPL_forecast,AMZN_real,AMZN_forecast,GOOGL_real,GOOGL_forecast,META_real,META_forecast
2022-10-07,230.6853485107422,230.37268351477215,138.71524047851562,143.01265934227504,114.55999755859375,107.95117508245744,98.56687927246094,102.59211988578409,133.17633056640625,135.33295992906525
2022-10-10,225.77105712890625,230.12289222620686,139.04196166992188,142.53856563721558,113.66999816894531,107.57755243428846,97.74781799316406,102.71899195306676,133.515625,133.4166775630362
2022-10-11,221.98934936523438,229.64047834658285,137.6160888671875,142.1720787232334,112.20999908447266,106.90385545099454,97.06859588623047,102.65004105908443,128.27638244628906,132.61098733547507
2022-10-12,222.3241729736328,229.9218639474288,136.9823760986328,141.901496425167,112.9000015258789,106.78226550654077,97.44815826416016,102.39010904120903,127.23853302001953,131.98054729406607
2022-10-13,230.6853485107422,229.67873624808922,141.5867462158203,141.4410990599153,112.52999877929688,106.59050185269533,98.9464340209961,102.11245753734536,130.02281188964844,130.86345589526718
2022-10-14,225.09152221679688,229.92187861578614,137.02200317382812,141.58295974034212,106.9000015258789,106.63757103230085,96.44930267333984,102.0093817694389,126.50005340576172,130.51566433340756
2022-10-17,233.9254150390625,229.78623063350963,141.01243591308594,141.23465934861457,113.79000091552734,106.62894634128082,99.85540008544922,100.9280758463525,133.76512145996094,126.24344659391711
2022-10-18,234.8806915283203,229.32598425758593,142.33929443359375,140.9424516555412,116.36000061035156,105.979955886827,100.65447998046875,100.43940472504597,132.5276641845703,124.69266410416421
2022-10-19,232.89132690429688,229.63039237457156,142.44821166992188,140.76337992142317,115.06999969482422,105.83441021592176,99.51578521728516,99.76721743519298,132.956787109375,123.36987346892492
2022-10-20,232.5663604736328,229.4165691563245,141.98281860351562,140.4116317885562,115.25,105.5719951154178,99.85540008544922,99.09450783396753,131.26026916503906,121.63197029938874
2022-10-21,238.44573974609375,229.7006352961042,145.82473754882812,140.67872198726943,119.31999969482422,105.50503274176535,101.0140609741211,98.6230921280146,129.74337768554688,120.75248247552729
2022-10-24,243.49790954589844,229.80658970361662,147.9833526611328,140.79372778940603,119.81999969482422,104.94551580578037,102.40247344970703,96.68443762258536,129.4539794921875,115.56765315287254
2022-10-25,246.85614013671875,229.4804970272208,150.84500122070312,140.679438343175,120.5999984741211,104.06558965084021,104.3602294921875,96.01757692377713,137.22799682617188,113.97727229811093
2022-10-26,227.80963134765625,229.95125399267945,147.88436889648438,140.68647698384993,115.66000366210938,103.67853424972044,94.82117462158203,95.23081539890208,129.5537872314453,112.75852828414378
2022-10-27,223.30897521972656,229.9380034698609,143.37899780273438,140.52661996542383,110.95999908447266,103.17258936239625,92.1142807006836,94.51108806366466,97.73915100097656,111.27030561692942
2022-10-28,232.2905731201172,230.4579676659166,154.2116241455078,140.98887366730045,103.41000366210938,102.86876822537805,96.17961883544922,94.06268472221473,98.99656677246094,110.7847329913354
2022-10-31,228.6073455810547,231.47947178117374,151.83517456054688,141.6837877309542,102.44000244140625,101.72241178485635,94.40165710449219,92.61462581507692,92.96895599365234,107.58258729609216
2022-11-01,224.70745849609375,231.52125450965897,149.17156982421875,141.7528928870657,96.79000091552734,100.71324299621247,90.36628723144531,92.24438325897316,95.00476837158203,106.88268722251834
2022-11-02,216.75991821289062,232.3853418449104,143.6067352294922,141.9347006395729,92.12000274658203,100.24051058827432,86.87030029296875,91.84192976579695,90.35432434082031,106.64341743853436
2022-11-03,210.99867248535156,232.7858654641469,137.51710510253906,141.9390787013444,89.30000305175781,99.69695979884841,83.33435821533203,91.5588702234684,88.72767639160156,106.20464128131127
2022-11-04,218.0303497314453,233.73415448292718,137.24929809570312,142.5533605033995,90.9800033569336,99.40674113143766,86.48075103759766,91.59162298209176,90.60382080078125,106.8177066466175
2022-11-07,224.4119873046875,236.0581065815118,137.78485107421875,143.61819773786178,90.52999877929688,98.61730881581177,88.38855743408203,91.76061588720638,96.52165985107422,106.98310377194053
2022-11-08,225.39682006835938,236.51392277861288,138.36013793945312,143.77886466621655,89.9800033569336,97.82767669792759,88.79808807373047,91.95274876591404,96.27216339111328,107.35366411946899
2022-11-09,221.1029815673828,237.76824638841506,133.76797485351562,144.035457252088,86.13999938964844,97.61854935413697,87.21989440917969,92.07754207084506,101.26191711425781,108.12209914482207
2022-11-10,239.29269409179688,238.52687821374656,145.66990661621094,144.09762830000875,96.62999725341797,97.3768290460348,93.83231353759766,92.30441813436765,111.64058685302734,108.60811791113673
2022-11-11,243.3600311279297,239.7930193464133,148.47679138183594,144.7526796835734,100.79000091552734,97.4196040395122,96.29948425292969,92.8192788713358,112.7882308959961,110.04487721419483
2022-11-14,237.8843994140625,242.7547195071996,147.0684051513672,145.83948742385564,98.48999786376953,97.7313563055101,95.59028625488281,94.17279744798522,113.98577117919922,111.93119108706202
2022-11-15,238.2980194091797,243.2966862963144,148.8140106201172,145.9751199476183,98.94000244140625,97.3115185213122,98.32715606689453,94.64585685397688,116.83990478515625,112.59261276017199
2022-11-16,238.7325439453125,244.56573264127903,147.57420349121094,146.19118231009926,97.12000274658203,97.45725879310523,98.73667907714844,94.9844231027948,112.99779510498047,113.50253513606975
2022-11-17,238.6831817626953,245.2644479911612,149.4884796142578,146.19776514458397,94.8499984741211,97.54590478984706,98.24724578857422,95.3539838183603,111.22145080566406,113.98114932660718
2022-11-18,238.22889709472656,246.39411994187424,150.05381774902344,146.78259727073294,94.13999938964844,97.88548954027031,97.31830596923828,95.93810078093249,111.82022094726562,115.26560773999383
2022-11-21,239.04861450195312,248.48878444652166,146.80059814453125,147.57480688930397,92.45999908447266,98.80893121172873,95.49040222167969,97.06008541112887,109.63470458984375,115.9151690394371
2022-11-22,241.99163818359375,248.59686594478686,148.95286560058594,147.58536855422258,93.19999694824219,98.48022800861571,96.9387435913086,97.31805720892677,111.21147155761719,115.94894392672677
2022-11-23,244.51002502441406,249.36691146760856,149.83560180664062,147.66340330649342,94.12999725341797,98.65440841173353,98.34712982177734,97.38065128817342,112.00982666015625,116.15190761116943
2022-11-25,244.42115783691406,250.0285313443943,146.89979553222656,147.94095859520777,93.41000366210938,98.94776304050956,97.34827423095703,97.62837318309033,111.18153381347656,116.3433829132594
2022-11-28,238.76219177246094,250.0781948838775,143.0415802001953,148.17255174168014,93.94999694824219,99.22082138767173,95.93989562988281,97.4391271480245,108.55692291259766,114.56084228580664
2022-11-29,237.34991455078125,249.46527937591054,140.01649475097656,147.97398531435925,92.41999816894531,98.5756723493712,95.08087921142578,97.23240889474059,109.23552703857422,113.84809802900969
2022-11-30,251.97625732421875,249.51236857316974,146.82046508789062,147.83277265990486,96.54000091552734,98.3960775298305,100.87422180175781,96.83368740803512,117.8578109741211,113.36877733801754
2022-12-01,251.53184509277344,248.9391936100794,147.09814453125,147.4600829929128,95.5,98.06725411595649,100.87422180175781,96.42537841546381,120.1930160522461,112.47949929331827
2022-12-02,251.85777282714844,248.7652337957106,146.60223388671875,147.6953675190027,94.12999725341797,97.90768178891042,100.32485961914062,96.21125144298131,123.23675537109375,112.45265338799814
2022-12-05,247.0975341796875,246.94555763383707,145.43190002441406,147.33024551760113,91.01000213623047,96.98037986085788,99.36595916748047,94.97622181015038,122.1789321899414,109.82483147696414
2022-12-06,242.0805206298828,245.80973946911848,141.74227905273438,146.9253391863246,88.25,95.97086157581985,96.86882781982422,94.51697395007982,113.88597869873047,109.07373703698704
2022-12-07,241.33982849121094,245.39575369906416,139.7883758544922,146.57702971883825,88.45999908447266,95.46182319257984,94.83116912841797,93.92176805694386,113.69635772705078,108.67944064910543
2022-12-08,244.3322296142578,244.4284807571826,141.4844207763672,145.99848680198286,90.3499984741211,94.84754950089682,93.60256958007812,93.37570686754368,115.09349060058594,107.99493545131313
2022-12-09,242.37680053710938,243.93104831087985,140.9984130859375,145.98080599385102,89.08999633789062,94.45445015671554,92.72358703613281,93.08110232410901,115.66232299804688,108.2860950846395
2022-12-12,249.37889099121094,241.58048311493582,143.3093719482422,144.89909786083973,90.55000305175781,93.19596633241393,93.2030258178711,91.95425584418582,114.47476196289062,107.18870606192192
2022-12-13,253.7342071533203,240.41184901770112,144.28135681152344,144.27687284502642,92.48999786376953,92.21024087959752,95.52037048339844,91.63738210614024,119.90361022949219,107.09537956716515
2022-12-14,254.03045654296875,240.03237418780824,142.03982543945312,143.7256106065694,91.58000183105469,91.79316897300711,94.96101379394531,91.22952793378187,121.34064483642578,107.40674591532294
2022-12-15,245.9222869873047,239.16213975209925,135.38465881347656,142.9604670242413,88.44999694824219,91.33695533818214,90.75584411621094,90.90936387578952,115.91181182861328,107.45900532078288
2022-12-16,241.65586853027344,238.81835797734766,133.41091918945312,142.77434846096986,87.86000061035156,91.16416519428005,90.15653228759766,90.8720101222706,119.1850814819336,108.5010756415834
2022-12-19,237.4684295654297,237.1962233350924,131.28839111328125,141.31096038695895,84.91999816894531,90.877727080463,88.33861541748047,90.62618146468236,114.2452392578125,109.57911161436519
2022-12-20,238.80169677734375,236.3325635237825,131.21896362304688,140.60622845720357,85.19000244140625,90.29220961021711,88.9179458618164,90.61236361891709,116.8498764038086,110.13659280886722
2022-12-21,241.39906311035156,236.27494976682732,134.34323120117188,139.99580288377902,86.7699966430664,90.29712894395306,89.47731018066406,90.49914226968909,119.514404296875,111.04139711512872
2022-12-22,235.23643493652344,235.73500330083547,131.14952087402344,139.19493962696288,83.79000091552734,90.27393303126436,87.65939331054688,90.45800945297182,116.87982177734375,111.62070098018873
2022-12-23,235.76976013183594,235.72182770405405,130.78257751464844,138.99631560227635,85.25,90.53419816415072,89.1277084350586,90.67763763240133,117.79793548583984,113.11677835724689
2022-12-27,234.021728515625,234.42301984013858,128.967529296875,136.99497116128754,83.04000091552734,91.18406551809653,87.2898178100586,91.13046699224284,116.64031219482422,115.79354333969815
2022-12-28,231.62184143066406,234.60189149161016,125.0101318359375,136.47427731037342,81.81999969482422,91.47049067044942,85.92138671875,91.10273387792118,115.38289642333984,116.77570343581499
2022-12-29,238.02146911621094,234.26777845077783,128.55093383789062,135.77916964957927,84.18000030517578,91.6746792965837,88.34860229492188,91.1088249131553,120.01338195800781,117.37149580399196
2022-12-30,236.84625244140625,234.4287350273156,128.8683319091797,135.7004900613201,84.0,92.10353504668434,88.12886047363281,91.33895823598941,120.09321594238281,118.83272891268024
2023-01-03,236.6092071533203,233.53331727196064,124.04804229736328,134.28312574366612,85.81999969482422,92.80827994669929,89.01783752441406,91.53535832960932,124.48419189453125,121.0897685779376
2023-01-04,226.25918579101562,233.91361949516894,125.32750701904297,134.3209474158743,85.13999938964844,92.96157836553046,87.9790267944336,91.47173228474512,127.10880279541016,121.96023617387063
2023-01-05,219.55337524414062,233.76801955807474,123.99845886230469,134.18799666849557,83.12000274658203,92.98320751304648,86.10118103027344,91.43408869965373,126.6796875,122.46670822752037
2023-01-06,222.140869140625,234.11077714000874,128.5608673095703,134.6738268762237,86.08000183105469,93.18743347709076,87.2398681640625,91.61921411810624,129.7533721923828,123.87228911439541
2023-01-09,224.30372619628906,234.3236813526783,129.0865478515625,135.4292341136967,87.36000061035156,93.39058183139674,87.9190902709961,91.72644883788023,129.20449829101562,125.67453149995687
2023-01-10,226.01226806640625,234.00858926692212,129.6617889404297,135.51973356342504,89.87000274658203,92.75832900643584,88.31863403320312,91.7491165491825,132.71728515625,126.4180353500906
2023-01-11,232.84646606445312,234.47839621444388,132.39927673339844,135.72651092679618,95.08999633789062,92.62137317596599,91.41507720947266,91.64678430942809,132.6174774169922,127.51581304477511
2023-01-12,235.552490234375,234.45312700591228,132.31991577148438,135.76153427571955,95.2699966430664,92.37144408192704,91.02552795410156,91.60120680090665,136.4296417236328,128.31510992141844
2023-01-13,236.26356506347656,234.95126418368505,133.6588592529297,136.41439883610795,98.12000274658203,92.3329372211942,92.01439666748047,91.8116684689443,136.6990966796875,130.07684356822202
2023-01-17,237.3696746826172,235.86404685144169,134.82923889160156,137.92164379090434,96.05000305175781,91.38972036429061,91.18534851074219,92.38470012622722,135.08241271972656,134.56345439229776
2023-01-18,232.88597106933594,236.68480378018148,134.10519409179688,138.29242662621942,95.45999908447266,91.2686822715811,91.01554870605469,92.47034434553875,132.74720764160156,136.23057415513355
2023-01-19,229.0540771484375,237.04385291785604,134.16470336914062,138.49066563632942,93.68000030517578,91.09874782617148,92.9433364868164,92.63628122116512,135.87078857421875,137.61010069558102
2023-01-20,237.24127197265625,237.9544169521262,136.7434539794922,139.3054852447131,97.25,91.20423592232905,97.90763092041016,93.07633212826882,139.0841827392578,139.9500831428496
2023-01-23,239.572021484375,240.20296270825747,139.95700073242188,141.0271770426023,97.5199966430664,91.72650032766536,99.67560577392578,94.19803791305574,142.9761962890625,144.73933127061977
2023-01-24,239.03871154785156,240.64970561448385,141.36537170410156,141.42880522360633,96.31999969482422,91.4098755183262,97.58799743652344,94.61408116278017,142.84645080566406,146.47089650966387
2023-01-25,237.62644958496094,241.90377054853593,140.70086669921875,141.93819258143208,97.18000030517578,91.68736253286406,95.11083984375,94.91519644366295,141.20982360839844,148.51685385074552
2023-01-26,244.92481994628906,242.67080804035294,142.78372192382812,142.26479786712363,99.22000122070312,91.94258156529033,97.408203125,95.27106700366278,146.99794006347656,150.20311365837236
2023-01-27,245.08282470703125,243.95344994792092,144.73760986328125,143.19522185092214,102.23999786376953,92.48897402917687,99.25608825683594,95.86831660194497,151.42881774902344,152.77031882948643
2023-01-30,239.70042419433594,247.0016880997117,141.83155822753906,145.15905143379243,100.55000305175781,94.31170456506132,96.82887268066406,97.20308121224295,146.7584228515625,157.7194244036898
2023-01-31,244.73716735839844,247.57933453162045,143.11099243164062,145.59664207916128,103.12999725341797,94.38180890684251,98.72669219970703,97.58780375548223,148.6645050048828,159.32591656300582
2023-02-01,249.6159210205078,248.88408972748826,144.24166870117188,146.11472290193797,105.1500015258789,95.00389306020216,100.31487274169922,97.80115073020566,152.80599975585938,161.1607377354128
2023-02-02,261.3189392089844,249.81742868149328,149.587646484375,146.4200272704752,112.91000366210938,95.55171717013457,107.61648559570312,98.0135250004718,188.3828887939453,162.55474484973965
2023-02-03,255.14646911621094,251.1772016415813,153.23757934570312,147.29670633730214,103.38999938964844,96.32970840703217,104.65988159179688,98.40972711720873,186.14747619628906,164.75539238283616
2023-02-06,253.58604431152344,253.91357407063816,150.49020385742188,148.88631496096892,102.18000030517578,98.41596361443356,102.78203582763672,98.8185185875136,185.67843627929688,168.25056217353574
2023-02-07,264.2422790527344,254.21336342170426,153.3863525390625,149.12475789341426,102.11000061035156,98.41736743431281,107.5166015625,98.801266533909,191.22703552246094,169.2907907450655
2023-02-08,263.42254638671875,255.16192575598822,150.67864990234375,149.4064089526015,100.05000305175781,98.89097612888742,99.25608825683594,98.57625513245155,183.05381774902344,170.53868203099387
2023-02-09,260.35113525390625,255.4676732080216,149.63723754882812,149.43906536647037,98.23999786376953,99.21249894597169,94.90108489990234,98.31971250635702,177.55514526367188,171.3376396679948
2023-02-10,259.8375549316406,256.1394680329327,150.00477600097656,150.00874364016497,97.61000061035156,99.69066445852471,94.46158599853516,98.22705217878072,173.79286193847656,172.94750968802757
2023-02-13,267.9556579589844,256.57111103527274,152.8258819580078,150.50216821520468,99.54000091552734,100.50498903479814,94.50154113769531,97.14490967300341,179.06202697753906,174.81103318290317
2023-02-14,268.79510498046875,256.0688479228422,152.18017578125,150.33112036755185,99.69999694824219,99.98910385326776,94.57146453857422,96.6557858274331,179.1119384765625,175.38773198234676
2023-02-15,266.6466369628906,256.22366956512406,154.2960205078125,150.19021942293708,101.16000366210938,99.91735171149307,96.82887268066406,95.98800595939466,176.7967071533203,176.22574381799862
2023-02-16,259.5478210449219,255.75965284564893,152.68678283691406,149.79360420843219,98.1500015258789,99.67791391020728,95.4005126953125,95.32722044314924,172.0863800048828,176.67423968026182
2023-02-17,255.4984130859375,255.70121482311438,151.53451538085938,149.93412563657836,97.19999694824219,99.59244241073958,94.24183654785156,94.87762450611346,172.52548217773438,177.99713509774492
2023-02-21,250.16192626953125,253.39339975636796,147.49160766601562,148.687584749322,94.58000183105469,97.86564123209226,91.68477630615234,92.49440591733901,171.72711181640625,179.9454210133479
2023-02-22,249.013427734375,253.22183740285035,147.9187469482422,148.22838370288883,95.79000091552734,97.4038804662001,91.54493713378906,91.80289328595518,170.7690887451172,180.81546065075744
2023-02-23,252.2410888671875,252.54375154853514,148.4054718017578,147.55707852987615,95.81999969482422,96.8408912623604,90.78580474853516,91.19542848944876,171.68719482421875,181.34940359387747
2023-02-24,246.7461700439453,252.38965095453733,145.73342895507812,147.47269604367347,93.5,96.5057657977219,89.02782440185547,90.87631647056875,170.0405731201172,182.80488634429688
2023-02-27,247.6768341064453,251.46431809770434,146.93533325195312,146.42621771518733,93.76000213623047,95.48404855657478,89.76697540283203,89.91483652316923,169.1923065185547,184.8108085649843
2023-02-28,246.9441680908203,250.92376531682757,146.42874145507812,145.91921051948458,94.2300033569336,94.6042961203761,89.95675659179688,89.737694159935,174.5812530517578,185.60745528064228
